Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Stephania,2019-03-06 02:28:37,00:19:59,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Ressurreição dos Dez Mandamentos: Os dez mandamentos à solta (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:22:49,00:22:49,BR (Brazil)
Stephania,2019-03-06 02:08:00,00:20:30,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Ressurreição dos Dez Mandamentos: O tesouro sagrado Lostvayne (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:22:49,00:22:49,BR (Brazil)
Stephania,2019-03-06 01:47:37,00:20:10,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Ressurreição dos Dez Mandamentos: Existência e prova (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:22:49,00:22:49,BR (Brazil)
Stephania,2019-03-06 01:23:31,00:24:06,Autoplayed: user action: None; ,The Seven Deadly Sins: Ressurreição dos Dez Mandamentos: O renascer do clã dos demônios (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:18,00:24:18,BR (Brazil)
Stephania,2019-03-06 00:59:15,00:24:12,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Sinais da Guerra Santa: A forma do amor (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:12,00:24:12,BR (Brazil)
Stephania,2019-03-05 21:41:53,00:01:03,Autoplayed: user action: None; ,Bordertown: Temporada 1: O jogo final - Parte 2 (Episódio 11),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:13,Not latest view,BR (Brazil)
Stephania,2019-03-05 21:32:23,00:09:28,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: O jogo final - Parte 1 (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:00,00:57:00,BR (Brazil)
Stephania,2019-03-05 21:24:14,00:02:57,,Bordertown: Temporada 1: O jogo final - Parte 1 (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:47:33,Not latest view,BR (Brazil)
Stephania,2019-03-05 20:55:02,00:07:38,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: O jogo final - Parte 1 (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:44:36,Not latest view,BR (Brazil)
Stephania,2019-03-05 01:10:28,00:36:48,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: O jogo final - Parte 1 (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:36:58,Not latest view,BR (Brazil)
Stephania,2019-03-04 23:59:55,00:56:00,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A mulher no lago - Parte 2 (Episódio 9),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:10,00:56:10,BR (Brazil)
Stephania,2019-03-04 22:11:42,00:56:40,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A mulher no lago - Parte 1 (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:45,00:55:45,BR (Brazil)
Stephania,2019-03-04 20:51:36,00:32:32,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A fúria - Parte 2 (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:18,00:54:18,BR (Brazil)
Stephania,2019-03-03 17:23:33,00:06:46,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A fúria - Parte 2 (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:46,Not latest view,BR (Brazil)
Stephania,2019-03-03 03:32:15,00:14:50,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A fúria - Parte 2 (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:15:00,Not latest view,BR (Brazil)
Stephania,2019-03-03 02:35:09,00:56:30,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A fúria - Parte 1 (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:30,00:56:30,BR (Brazil)
Stephania,2019-03-02 18:52:03,00:00:10,Autoplayed: user action: None; ,Borderliner: Temporada 1: O dilema de Nikolai (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:10,Not latest view,BR (Brazil)
Stephania,2019-03-02 03:33:24,00:01:31,,Fullmetal Alchemist: Brotherhood: Parte 5: O modo de viver adulto (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:31,00:01:31,BR (Brazil)
Stephania,2019-03-02 03:31:08,00:02:02,,Fullmetal Alchemist: Brotherhood: Parte 4: Sinais de um contra-ataque (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:02,00:02:02,BR (Brazil)
Stephania,2019-03-02 03:30:52,00:00:03,Autoplayed: user action: None; ,Fullmetal Alchemist: Brotherhood: Parte 3: Guerra de extermínio de Ishval (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:29,00:01:29,BR (Brazil)
Stephania,2019-03-02 03:29:17,00:01:27,,Fullmetal Alchemist: Brotherhood: Parte 3: Guerra de extermínio de Ishval (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:27,Not latest view,BR (Brazil)
Stephania,2019-03-02 03:28:38,00:00:17,,Fullmetal Alchemist: Brotherhood: Parte 3: Pai (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:41,00:01:41,BR (Brazil)
Stephania,2019-03-02 03:26:59,00:01:26,,Fullmetal Alchemist: Brotherhood: Parte 2: Chama fria (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:26,00:01:26,BR (Brazil)
Stephania,2019-03-02 03:24:30,00:01:54,,Fullmetal Alchemist: Brotherhood: Parte 1: O primeiro dia (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:52,00:01:52,BR (Brazil)
Stephania,2019-03-02 03:24:15,00:00:01,Autoplayed: user action: None; ,Fullmetal Alchemist: Brotherhood: Parte 1: Cidade da heresia (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:01,00:00:01,BR (Brazil)
Stephania,2019-03-02 03:21:51,00:00:03,Autoplayed: user action: None; ,Fullmetal Alchemist: Temporada 1: Desafio ao sol (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:47,00:02:47,BR (Brazil)
Stephania,2019-03-02 03:18:50,00:02:34,Autoplayed: user action: Unspecified; ,Fullmetal Alchemist: Temporada 1: Desafio ao sol (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:46,Not latest view,BR (Brazil)
Stephania,2019-03-02 03:17:45,00:00:51,Autoplayed: user action: Unspecified; ,Fullmetal Alchemist: Temporada 1: Desafio ao sol (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:51,Not latest view,BR (Brazil)
Stephania,2019-03-02 03:13:03,00:00:45,Autoplayed: user action: Unspecified; ,GANTZ:O,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:45,00:00:45,BR (Brazil)
Stephania,2019-03-02 03:09:26,00:01:52,Autoplayed: user action: None; ,Bleach: The Rescue: Episódio 59 (Episódio 59),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:03:37,Not latest view,BR (Brazil)
Stephania,2019-03-02 02:40:27,00:22:55,,Bleach: The Rescue: Episódio 58 (Episódio 58),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:36,00:24:36,BR (Brazil)
Stephania,2019-03-02 02:36:52,00:03:21,,Bleach: The Rescue: Episódio 59 (Episódio 59),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:04:15,Not latest view,BR (Brazil)
Stephania,2019-03-02 02:33:45,00:00:02,Autoplayed: user action: None; ,Naruto: Temporada 1: Enter: Naruto Uzumaki! (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:02,00:00:02,BR (Brazil)
Stephania,2019-03-02 02:32:41,00:00:21,,Naruto Shippuden: Temporada 4: O terrível segredo (Episódio 85),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:21,00:00:21,BR (Brazil)
Stephania,2019-03-02 02:32:12,00:00:10,,Naruto Shippuden: Temporada 4: O gênio Shikamaru (Episódio 86),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:10,Not latest view,BR (Brazil)
Stephania,2019-03-02 02:29:21,00:02:40,,Naruto Shippuden: Temporada 4: Estilo vento: Rasen Shuriken! (Episódio 88),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:02:40,00:02:40,BR (Brazil)
Stephania,2019-03-02 01:59:03,00:14:53,Autoplayed: user action: Unspecified; ,A Terra É Plana,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:14:53,00:14:53,BR (Brazil)
Stephania,2019-03-02 01:19:48,00:37:46,,Bordertown: Temporada 1: Libélulas - Parte 2 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:56,00:55:56,BR (Brazil)
Stephania,2019-03-01 23:49:18,00:18:14,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: Libélulas - Parte 2 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:18:11,Not latest view,BR (Brazil)
Stephania,2019-03-01 21:15:30,00:31:55,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: Libélulas - Parte 2 (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:31:55,Not latest view,BR (Brazil)
Stephania,2019-02-28 01:16:22,00:51:22,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: Libélulas - Parte 1 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:52,00:54:52,BR (Brazil)
Stephania,2019-02-28 01:16:22,00:51:09,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: Libélulas - Parte 1 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:39,Not latest view,BR (Brazil)
Stephania,2019-02-28 00:25:38,00:00:02,Autoplayed: user action: None; ,The Seven Deadly Sins: Sinais da Guerra Santa: A forma do amor (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:02,Not latest view,BR (Brazil)
Stephania,2019-02-27 23:48:05,00:03:30,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: Libélulas - Parte 1 (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:03:30,Not latest view,BR (Brazil)
Stephania,2019-02-27 01:09:38,00:55:17,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A casa de bonecas - Parte 3 (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:27,00:55:27,BR (Brazil)
Stephania,2019-02-27 00:11:54,00:54:54,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A casa de bonecas - Parte 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:54,00:54:54,BR (Brazil)
Stephania,2019-02-26 02:05:17,00:00:04,Autoplayed: user action: None; ,Bordertown: Temporada 1: A casa de bonecas - Parte 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:14,Not latest view,BR (Brazil)
Stephania,2019-02-26 01:08:28,00:56:46,Autoplayed: user action: Unspecified; ,Bordertown: Temporada 1: A casa de bonecas - Parte 1 (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:46,00:56:46,BR (Brazil)
Stephania,2019-02-26 00:35:03,00:31:37,Autoplayed: user action: None; ,Mandou Bem - México: Temporada 1: Socorro! Que Terror! (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:31:45,00:31:45,BR (Brazil)
Stephania,2019-02-26 00:07:17,00:27:42,Autoplayed: user action: Unspecified; ,Mandou Bem - México: Temporada 1: Explosão doce (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:32:02,00:32:02,BR (Brazil)
Stephania,2019-02-24 20:28:43,00:45:41,Autoplayed: user action: Unspecified; ,The Umbrella Academy: Temporada 1: O violino branco (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:45:41,00:45:41,BR (Brazil)
Stephania,2019-02-24 19:30:18,00:44:42,,The Umbrella Academy: Temporada 1: Mudanças (Episódio 9),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:43:33,00:43:33,BR (Brazil)
Stephania,2019-02-24 18:40:14,00:49:59,Autoplayed: user action: Unspecified; ,The Umbrella Academy: Temporada 1: Ouvi um boato (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:49:59,00:49:59,BR (Brazil)
Stephania,2019-02-24 03:25:25,00:10:43,Autoplayed: user action: Unspecified; ,"Popstar: Sem Parar, Sem Limites",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:06:03,00:06:03,BR (Brazil)
Stephania,2019-02-24 02:27:54,00:54:51,Autoplayed: user action: None; ,The Umbrella Academy: Temporada 1: O dia que aconteceu (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:55,00:54:55,BR (Brazil)
Stephania,2019-02-24 01:31:47,00:56:03,Autoplayed: user action: None; ,The Umbrella Academy: Temporada 1: O dia que não aconteceu (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:56:11,00:56:11,BR (Brazil)
Stephania,2019-02-24 00:33:34,00:58:10,,The Umbrella Academy: Temporada 1: Número Cinco (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:58:18,00:58:18,BR (Brazil)
Stephania,2019-02-23 23:38:33,00:55:00,Autoplayed: user action: Unspecified; ,The Umbrella Academy: Temporada 1: Sentado na Lua (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:00,00:55:00,BR (Brazil)
Stephania,2019-02-23 19:52:09,00:54:22,Autoplayed: user action: Unspecified; ,The Umbrella Academy: Temporada 1: Comum (só que não) (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:54:30,00:54:30,BR (Brazil)
Stephania,2019-02-23 18:08:53,01:41:30,Autoplayed: user action: Unspecified; ,"The Umbrella Academy: Temporada 1: Corre, cara, corre (Episódio 2)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:40,00:55:40,BR (Brazil)
Stephania,2019-02-23 17:08:33,00:58:05,,The Umbrella Academy: Temporada 1: A gente só se encontra em casamentos e funerais (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:28,00:57:28,BR (Brazil)
Stephania,2019-02-23 17:08:13,00:00:03,Autoplayed: user action: Unspecified; ,The Umbrella Academy: Temporada 1: Comum (só que não) (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:03,Not latest view,BR (Brazil)
Stephania,2019-02-23 01:42:26,00:00:01,,The Umbrella Academy: Temporada 1: Comum (só que não) (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:09,Not latest view,BR (Brazil)
Stephania,2019-02-23 00:46:43,00:55:37,Autoplayed: user action: Unspecified; ,"The Umbrella Academy: Temporada 1: Corre, cara, corre (Episódio 2)",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:55:37,Not latest view,BR (Brazil)
Stephania,2019-02-22 01:39:38,00:30:25,,The Umbrella Academy: Temporada 1: A gente só se encontra em casamentos e funerais (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:57:28,Not latest view,BR (Brazil)
Stephania,2019-02-22 01:11:53,00:27:05,,The Umbrella Academy: Temporada 1: A gente só se encontra em casamentos e funerais (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:27:05,Not latest view,BR (Brazil)
Stephania,2019-02-19 00:53:59,00:21:10,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Crime e punição (Episódio 22),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:21,00:21:21,BR (Brazil)
Stephania,2019-02-19 00:32:09,00:21:39,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: O trabalho no banco (Episódio 21),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:39,00:21:39,BR (Brazil)
Stephania,2019-02-18 23:54:42,00:21:23,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O matadouro (Episódio 20),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:23,00:21:23,BR (Brazil)
Stephania,2019-02-18 23:12:20,00:21:32,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Meritíssima (Episódio 19),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,00:21:45,BR (Brazil)
Stephania,2019-02-18 22:14:17,00:21:31,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Procurando a Amy (Episódio 18),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,00:21:45,BR (Brazil)
Stephania,2019-02-18 21:52:30,00:21:32,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Conferência de policiais (Episódio 17),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,00:21:45,BR (Brazil)
Stephania,2019-02-18 21:31:05,00:20:27,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Moo Moo (Episódio 16),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:05,00:21:05,BR (Brazil)
Stephania,2019-02-18 21:09:56,00:18:51,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Moo Moo (Episódio 16),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:19:06,Not latest view,BR (Brazil)
Stephania,2019-02-17 23:25:56,01:09:06,Autoplayed: user action: Unspecified; ,A Vida de Brian,,LG LG 2017 MStar M2R Standard DTV Smart TV,01:09:06,01:09:06,BR (Brazil)
Stephania,2019-02-17 23:23:26,00:00:18,Autoplayed: user action: None; ,"Ave, César!",,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:18,00:00:18,BR (Brazil)
Stephania,2019-02-17 17:50:09,00:17:26,,Explicando: Temporada 1: Campeonato de games (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:17:26,00:17:26,BR (Brazil)
Stephania,2019-02-17 17:49:15,00:00:08,Autoplayed: user action: Unspecified; ,Explicando: Temporada 1: Música (Episódio 20),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:08,00:00:08,BR (Brazil)
Stephania,2019-02-17 17:42:29,00:04:22,Autoplayed: user action: Unspecified; ,Mandou Bem - México: Temporada 1: Explosão doce (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:04:22,Not latest view,BR (Brazil)
Stephania,2019-02-17 17:35:42,00:00:05,Autoplayed: user action: None; ,The Seven Deadly Sins: Sinais da Guerra Santa: A forma do amor (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:17,Not latest view,BR (Brazil)
Stephania,2019-02-17 17:13:30,00:22:06,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Sinais da Guerra Santa: Em busca do primeiro amor (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:12,00:24:12,BR (Brazil)
Stephania,2019-02-17 16:50:34,00:22:09,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Sinais da Guerra Santa: Nosso festival de luta (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:12,00:24:12,BR (Brazil)
Stephania,2019-02-17 16:26:18,00:24:12,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Sinais da Guerra Santa: O início de um sonho sombrio (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:12,00:24:12,BR (Brazil)
Stephania,2019-02-17 16:02:14,00:21:43,,Brooklyn Nine-Nine: Temporada 4: O último caso (Episódio 15),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:43,00:21:43,BR (Brazil)
Stephania,2019-02-17 15:41:25,00:17:13,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Servir e Proteger (Episódio 14),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:39,00:21:39,BR (Brazil)
Stephania,2019-02-17 01:37:44,00:00:05,Autoplayed: user action: None; ,The Seven Deadly Sins: Sinais da Guerra Santa: O início de um sonho sombrio (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:17,Not latest view,BR (Brazil)
Stephania,2019-02-17 01:13:47,00:23:53,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Temporada 1: Heróis (Episódio 24),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:24:18,00:24:18,BR (Brazil)
Stephania,2019-02-17 00:49:49,00:22:49,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Temporada 1: O advento do desespero (Episódio 23),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:22:49,00:22:49,BR (Brazil)
Stephania,2019-02-16 17:46:19,00:17:31,Autoplayed: user action: Unspecified; ,Hot Girls Wanted: Turned On: Temporada 1: Mulheres por cima (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:17:08,00:17:08,BR (Brazil)
Stephania,2019-02-16 17:45:59,00:00:05,Autoplayed: user action: None; ,Como Planejar Uma Orgia em Uma Cidade Pequena,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:05,00:00:05,BR (Brazil)
Stephania,2019-02-16 17:45:48,00:00:05,Autoplayed: user action: None; ,Branquinha,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:05,00:00:05,BR (Brazil)
Stephania,2019-02-16 17:45:39,00:00:04,Autoplayed: user action: None; ,Tricked,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:04,00:00:04,BR (Brazil)
Stephania,2019-02-16 17:45:25,00:00:03,Autoplayed: user action: None; ,After Porn Ends 2,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:03,00:00:03,BR (Brazil)
Stephania,2019-02-16 17:45:15,00:00:04,Autoplayed: user action: None; ,Hot Girls Wanted,,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:04,00:00:04,BR (Brazil)
Stephania,2019-02-16 17:44:00,00:00:03,Autoplayed: user action: Unspecified; ,Story of Us Com Morgan Freeman: Temporada 1: A marcha pela paz (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:03,00:00:03,BR (Brazil)
Stephania,2019-02-16 17:38:54,00:00:46,Autoplayed: user action: None; ,The Seven Deadly Sins: Temporada 1: O advento do desespero (Episódio 23),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:58,Not latest view,BR (Brazil)
Stephania,2019-02-16 17:16:02,00:22:50,Autoplayed: user action: Unspecified; ,The Seven Deadly Sins: Temporada 1: O que posso fazer por você (Episódio 22),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:22:50,00:22:50,BR (Brazil)
Stephania,2019-02-16 17:10:50,00:04:20,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Servir e Proteger (Episódio 14),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:04:28,Not latest view,BR (Brazil)
Stephania,2019-02-16 16:16:28,00:21:31,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O auditor (Episódio 13),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,00:21:45,BR (Brazil)
Stephania,2019-02-16 00:09:29,00:21:25,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O fugitivo - Parte 2 (Episódio 12),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:39,00:21:39,BR (Brazil)
Stephania,2019-02-15 23:49:04,00:20:11,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O fugitivo - Parte 1 (Episódio 11),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:20:25,00:20:25,BR (Brazil)
Stephania,2019-02-15 23:27:40,00:21:09,,Brooklyn Nine-Nine: Temporada 4: Capitão Letônia (Episódio 10),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:23,00:21:23,BR (Brazil)
Stephania,2019-02-15 23:26:06,00:00:02,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: Piloto (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:02,00:00:02,BR (Brazil)
Stephania,2019-02-15 00:11:10,00:21:29,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Desminando (Episódio 9),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:43,00:21:43,BR (Brazil)
Stephania,2019-02-14 23:49:27,00:21:31,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O Ciclo do Fogo no Céu (Episódio 8),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:43,00:21:43,BR (Brazil)
Stephania,2019-02-14 23:25:25,00:21:26,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Sr. Santiago (Episódio 7),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:37,00:21:37,BR (Brazil)
Stephania,2019-02-14 22:32:14,00:20:59,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O monstro do armário (Episódio 6),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:13,00:21:13,BR (Brazil)
Stephania,2019-02-14 22:19:48,00:12:10,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Halloween IV (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:20:57,00:20:57,BR (Brazil)
Stephania,2019-02-14 00:22:08,00:32:03,,Mandou Bem - México: Temporada 1: Tequila de comer (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:32:03,00:32:03,BR (Brazil)
Stephania,2019-02-14 00:21:04,00:00:48,Autoplayed: user action: Unspecified; ,Mandou Bem - México: Temporada 1: Piñatas de aniversário (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:48,00:00:48,BR (Brazil)
Stephania,2019-02-14 00:20:43,00:00:02,Autoplayed: user action: None; ,Mandou Bem - México: Temporada 1: Piñatas de aniversário (Episódio 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:02,Not latest view,BR (Brazil)
Stephania,2019-02-13 23:49:09,00:08:48,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Halloween IV (Episódio 5),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:08:48,Not latest view,BR (Brazil)
Stephania,2019-02-13 23:27:34,00:21:22,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Turno da noite (Episódio 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:35,00:21:35,BR (Brazil)
Stephania,2019-02-13 23:06:21,00:21:03,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms - Parte 3 (Episódio 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:03,00:21:03,BR (Brazil)
Stephania,2019-02-13 22:46:04,00:19:49,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms - Parte 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:21:45,00:21:45,BR (Brazil)
Stephania,2019-02-13 00:08:26,00:01:57,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms - Parte 2 (Episódio 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:01:57,Not latest view,BR (Brazil)
